movie_id,genre_id,popularity
20859,53,2.260891
57212,10752,8.166363
23514,35,10.110504
75900,18,12.203066
89086,36,0.485406
31208,18,2.372304
131914,27,0.351875
405280,10402,0.002313
202152,99,0.084805
50036,10749,0.480643
296104,80,0.075077
82397,18,1.308584
25922,878,1.014073
64124,18,3.282339
30784,18,5.197424
24185,10769,0.906035
79120,10749,4.727171
22165,18,0.993108
84473,27,1.318222
83233,18,0.041978
39693,10749,1.867779
101124,10769,0.007214
61629,10749,0.833131
178452,10402,0.947216
85677,10749,0.432041
21244,10749,0.341369
68634,10769,0.303624
13060,16,5.767577
76234,35,0.236172
70590,80,2.07741
38407,10749,7.370332
94509,18,0.153329
20002,18,1.970481
221346,35,0.019673
125700,18,0.08158
38336,10749,2.587727
15157,10402,7.863793
173456,18,0.693777
39463,10769,0.426634
30618,18,6.475676
35841,10749,0.872709
29879,10751,0.522191
74135,878,10.298762
53457,10752,6.091224
51409,18,2.288156
25834,27,3.267125
47226,10402,0.35233
19305,18,1.031663
57431,35,13.105682
64685,18,7.82605
172908,53,1.026753
29932,14,2.510551
28118,10751,8.575933
45708,10749,1.275859
26985,10751,0.847668
11625,35,6.706328
9369,35,7.569419
9642,12,6.096196
91367,99,0.216307
79887,35,0.277579
75622,18,5.874878
65759,10751,9.141045
125769,10402,0.23401
91781,35,0.00243
43444,18,0.341956
66488,18,0.562587
51052,35,8.453796
77635,28,2.477698
80555,12,0.153594
80046,18,0.846066
52661,12,0.07852
25413,18,0.724986
153102,27,1.523441
182129,10749,0.922111
85639,37,0.513931
37721,18,6.756741
56601,10751,1.830829
57585,80,6.459079
91550,35,5.927924
62046,80,8.132748
70074,53,8.26008
76163,53,14.881566
13396,14,7.373338
46020,53,2.429777
43546,10402,0.789574
111607,10752,0.285788
70160,14,20.031667
59457,878,7.279917
38264,10769,1.377678
112698,18,1.280814
77381,35,0.142299
87911,27,0.307397
15736,27,2.423177
49026,53,20.58258
83229,10749,0.074857
36662,36,0.506846
49040,53,14.89499
1254,18,6.189495
75345,53,7.587509
58574,9648,18.695329
66150,99,4.955542
278822,18,0.287605
54157,35,0.604093
26824,10769,0.107612
73448,18,0.564046
56801,12,0.457288
25653,18,0.725231
101173,53,6.914615
103597,18,1.616837
39287,37,0.631761
22075,35,0.3313
46741,18,1.458763
42450,18,0.250261
54900,18,0.00659
61896,99,0.737666
83552,99,1.617378
125264,35,0.476264
89456,10769,2.255865
118204,18,0.713885
119425,18,0.069073
17775,18,0.310111
70955,18,0.198165
20186,10769,0.839591
99642,18,0.866735
123712,18,0.273568
57157,18,6.142913
30245,35,1.06374
70577,18,12.463435
62838,10749,6.948818
56292,12,14.25843
262475,10752,0.000308
74465,10751,10.563152
40693,10749,0.293045
65754,18,8.907829
71469,878,8.127392
45320,99,0.535931
16939,18,0.617996
55301,16,8.066393
73873,18,5.379039
52274,53,5.020398
378477,99,0.057651
51995,18,3.033375
80038,10749,7.907571
82203,10749,0.624335
63207,18,9.734012
25688,18,10.163157
79777,10752,2.772269
84505,18,0.108541
25915,18,1.088807
111100,35,0.693366
85942,10749,0.114096
58192,18,0.504959
52359,18,0.516739
75315,37,0.775765
2349,18,0.842078
46641,10749,5.959911
92464,99,0.076471
24986,10749,1.199484
56761,10769,0.190137
24833,12,4.688709
53505,99,5.37272
45138,10769,0.441622
48153,53,0.237773
36522,53,0.48487
74518,27,1.126036
59006,35,9.586854
41066,16,2.493721
53100,35,1.239118
293114,18,0.005936
116537,18,0.166984
118955,10749,0.568081
72997,10749,0.349394
82698,10769,1.236107
73939,18,2.939603
13247,10770,1.176662
50393,10751,10.749145
71866,18,1.426803
72766,10749,1.090484
76487,27,5.747675
74523,28,6.483418
76785,18,1.475596
77866,80,10.595067
14163,18,4.842323
74878,80,0.254885
72821,35,0.342271
43984,10769,0.406759
148503,18,0.070684
78461,53,2.803973
75301,10751,6.94881
112655,10749,0.315637
63574,10402,3.448826
37006,10769,0.563469
95538,10402,0.282474
184795,18,0.529771
62837,10751,6.695229
63498,10749,2.099105
71688,18,7.421245
39072,18,0.891071
15346,10749,0.545664
78182,53,3.523847
81527,18,0.528701
53128,10752,0.120467
65233,18,2.07181
73066,10769,0.13518
31309,10751,1.21616
148353,99,0.65959
33684,18,0.727954
35156,99,0.512026
72721,10769,1.529266
162374,35,0.227788
72842,18,3.344002
79465,10749,4.54588
79896,27,8.156758
57829,36,3.768353
42157,18,0.149268
57353,53,7.695889
47383,10769,0.727819
38541,18,7.406609
52520,27,12.345348
75174,53,14.31675
49527,80,10.528173
55741,53,0.992235
68861,18,0.239316
84407,99,1.371394
124210,35,0.981525
37038,10402,1.444562
72313,9648,0.680359
8368,18,0.160182
60938,18,0.588952
145594,35,0.007517
58194,53,0.660746
70435,53,9.574817
66118,35,4.075222
26283,18,5.43144
260064,18,0.440826
105548,37,0.407266
110139,37,1.361559
94741,18,1.093557
31337,35,1.430713
65760,80,12.510849
74997,80,16.257143
75579,53,1.174856
45971,80,0.517539
60364,99,0.179601
28632,36,0.773499
47648,18,2.978087
15044,18,8.639067
34179,53,3.511346
35250,27,0.888951
32831,35,1.103138
65892,35,1.357201
78450,18,0.730328
87408,18,0.298416
82321,18,1.72815
96888,18,0.697833
102809,99,0.16702
86732,10752,1.712319
86081,18,0.720077
123690,18,0.871263
63230,18,0.493914
62564,35,11.937301
77560,18,2.341677
56815,27,0.762202
25621,99,1.156575
24870,18,0.950301
25774,10769,0.153843
58251,35,0.89682
125316,18,0.109206
97394,99,0.834837
21613,10769,0.865934
40939,18,0.036572
66436,10749,0.2095
32169,10769,0.058229
70149,10769,0.141908
57046,10749,0.91194
27230,27,8.952589
58391,10769,0.239772
86457,18,0.384612
50357,878,10.711742
82269,10769,0.488944
74998,53,10.250997
159615,18,0.597439
54436,18,0.478364
71670,27,7.130411
21864,878,1.486371
36865,18,4.655416
28512,28,1.900707
93164,18,0.003013
90770,80,0.152969
71271,14,0.113705
72431,10752,7.145835
73686,10752,3.305712
43095,18,0.849613
76758,10752,6.587711
45176,99,0.693172
70917,9648,0.075993
72186,10402,0.779376
42968,9648,1.163546
57190,878,0.849703
77338,35,16.086919
73562,18,4.766939
54054,80,6.322435
35663,878,0.329719
23340,12,0.415906
96495,99,0.082658
35659,18,0.04179
80591,10749,4.974482
58428,53,8.560726
130900,35,0.135257
19235,18,1.429466
78698,10749,6.159379
85949,10770,1.135123
122515,35,0.818005
58704,16,0.961031
101520,99,0.673138
70387,37,1.360791
76142,99,0.887268
57809,35,2.025505
85317,35,0.85273
57343,10749,0.941683
43711,18,0.660874
76651,18,0.160888
52517,10749,0.246824
50698,27,5.324419
48492,9648,7.17548
118911,18,1.185971
56126,53,0.409704
153845,99,0.154625
38371,10769,1.170163
14224,35,0.561068
76726,53,12.47441
65086,53,8.896679
148033,18,0.585939
80125,35,3.265632
52850,10751,4.456701
64678,10749,5.24456
57400,18,0.631271
67911,35,3.640776
66120,53,8.888718
25058,99,0.056741
42457,18,1.180514
26223,53,2.179154
108688,10749,0.19886
192695,99,0.636167
42409,10402,0.100013
212713,35,0.63124
75170,18,2.380795
30849,18,1.202831
15167,10751,6.879235
13976,35,0.786409
13586,35,0.688381
26118,35,0.695655
79133,35,0.881995
59961,53,8.338675
72570,10749,9.524298
63749,53,6.218698
49354,53,0.607379
76399,53,0.222564
39276,878,1.324961
94209,10402,0.00118
72338,18,0.411674
25143,36,1.389902
80379,35,4.297654
69266,18,0.143994
84797,35,1.293108
75000,99,0.385288
130090,35,0.084012
14205,18,1.632609
29268,10769,0.586331
63217,35,0.00482
54146,10769,1.209985
288094,18,0
78480,35,8.811218
108222,10749,0.107838
125695,99,0.001293
144611,99,0.150588
92670,36,0.017861
84200,35,10.378756
37621,99,0.306716
99254,12,0.572324
73700,10402,1.363957
91181,9648,0.519567
72545,878,9.46307
124847,18,0.81627
86099,10769,0.563695
253105,10752,0.804532
51999,10749,11.047948
47763,27,16.544322
16702,35,0.148466
126016,10402,0.007134
83716,9648,1.243187
79940,35,1.870115
43459,10749,0.720646
64029,10751,0.540947
29483,18,3.124151
88491,35,0.74156
404471,99,0
53174,35,5.24461
84259,37,0.001655
71184,18,1.25742
37464,878,0.404998
84917,99,0.171364
75469,18,0.509306
83732,18,0.274196
215478,14,0.206356
30596,36,10.861339
75948,14,7.661339
81870,28,18.147447
29564,53,6.102148
71771,10769,1.213981
16564,10752,3.92107
110603,35,0.131404
98079,18,0.178728
96771,10749,0.00211
115656,10769,0.348962
14933,35,1.687672
73921,18,0.051972
81111,18,0.349978
106199,10769,0.785386
147621,18,0.433975
247500,18,0.795963
29750,10402,0.074941
31400,35,0.355784
81716,99,1.235847
140632,27,0.12986
51578,35,1.663297
70954,12,10.265386
74471,878,3.298062
108155,10749,0.003304
35671,80,0.653037
71676,53,9.421301
77459,14,7.093805
163937,18,0.146891
21634,10770,9.598968
70374,18,0.577649
44053,99,0.004709
27902,10749,6.608369
53798,10749,0.053283
54507,35,1.054258
59017,35,0.471348
105983,18,0.817793
51875,35,0.774843
73936,878,4.774096
46504,10749,0.433573
147886,18,0.656505
80030,10749,0.716533
26397,99,3.431403
83860,18,1.604527
79890,99,1.658213
81675,53,0.125349
98096,10402,0.011529
59045,18,0.382572
43026,9648,0.595496
168210,27,2.539238
62116,18,1.122997
70876,18,1.175587
57243,35,3.653474
29694,53,2.233131
52454,878,7.006573
71672,53,10.039999
144454,99,0.271515
77495,53,7.0713
55198,18,0.106001
71254,878,9.965719
202941,37,0.650094
27709,80,1.367743
53033,18,0.592315
32708,18,0.908927
276220,18,0.003508
45569,37,3.320135
17790,10752,1.496878
15086,35,0.457317
48458,10769,0.213018
85883,10749,0.187194
25831,10751,2.312207
116231,10749,1.520283
52264,35,3.40682
77076,878,0.592836
79707,14,5.458619
79548,53,9.384244
72213,18,7.666558
17345,10751,0.830533
57214,80,9.803023
73723,10751,7.689395
25228,18,0.472319
73937,35,10.267905
214349,18,0.059731
18705,9648,0.838547
75674,10752,12.159818
38674,35,2.158798
46813,18,0.100463
82620,99,2.095496
59962,10749,12.366641
53418,35,1.472505
53420,35,1.472339
53410,35,0.955414
53403,35,0.403987
77669,878,0.478936
26642,10749,4.697126
49529,878,14.670353
123320,99,0.043575
53424,35,1.105613
44246,10751,2.356342
59974,10402,0.146422
85963,99,0.218364
196784,35,0.277669
119364,99,0.645963
74406,10402,2.129679
53414,35,1.657657
53419,10749,1.097877
47650,35,1.795202
68450,99,3.128824
79108,35,5.79967
64288,99,3.089226
288098,35,0.044619
46101,53,1.20049
74387,35,8.817924
267197,18,8.00E-06
178543,18,0.040236
288291,18,0.076219
80184,9648,9.412493
52349,12,0.919874
3051,9648,4.760853
48373,10749,2.984894
20683,878,1.437723
77949,53,9.336568
41411,10752,6.951496
45595,18,4.435032
28524,10752,0.886139
92117,99,0.621056
37928,878,1.05118
91010,36,12.844171
63493,53,4.883085
42507,10769,1.289258
64688,80,11.250764
82532,35,5.872794
14346,35,0.766839
61020,10751,0.164738
261035,28,0.011161
37942,53,0.304594
25435,53,0.521044
144326,18,0.670369
170936,28,0.707991
64786,10749,1.316925
79374,53,1.826986
81796,878,8.772263
59421,27,6.375628
70585,10749,8.954166
54358,99,1.538625
81390,80,6.780752
28063,27,0.544324
67748,53,5.322953
61984,878,5.23198
52826,14,0.626202
113038,18,0.042815
45273,53,0.653979
95675,18,1.237533
36944,99,0.729334
114412,99,0.321714
213938,18,0.000578
273807,53,0.002353
79754,12,1.241674
64108,878,2.219179
99698,18,0.252078
145504,18,0.075867
229670,80,0.563926
42147,18,0.842088
55245,99,0.077485
80304,37,5.00162
56591,99,3.784339
83195,18,0.094572
40056,18,0.189572
48038,878,1.64424
79221,10749,1.805839
80767,99,7.789413
82533,10749,5.910385
74237,10402,0.766082
64992,27,0.844967
61895,99,0.404649
67696,10749,0.076367
33569,10769,0.726311
81025,18,6.753328
77553,18,1.750965
35435,878,1.346965
44734,9648,0.694959
89191,99,0.475948
158068,18,0.377774
94204,53,3.554939
57165,12,7.739904
44032,18,10.518
96398,18,1.422854
42998,27,0.184277
74308,18,4.179477
100656,10749,1.211299
26881,12,1.92429
75576,9648,0.719529
86820,53,7.716763
10679,878,19.561767
28533,53,0.385836
74777,53,4.54174
70845,99,1.03959
71552,35,8.10609
66895,27,0.295864
94329,80,10.528833
22970,53,14.811958
81342,10749,5.96903
74306,18,10.00161
87098,99,0.093639
80432,18,0.328428
2929,878,1.659883
72958,10769,0.591562
178535,18,0.016023
51991,10749,10.243224
251797,99,0.017455
28136,99,0.81335
43309,35,0.155576
28912,878,0.987971
37586,18,0.735263
256044,99,0.038824
73889,10769,0.365128
36228,10769,0.830977
37084,53,1.017716
85052,10749,1.047079
85050,10769,1.20962
39172,18,0.396803
258227,18,0.066819
72551,35,2.737615
85033,10749,11.102969
91070,35,10.114319
14686,27,1.61398
56180,53,2.266539
92182,9648,10.239941
75778,18,0.705208
274325,18,0.342396
42960,35,0.002001
76489,35,13.371056
70436,9648,7.254242
76346,14,1.527842
54271,53,2.608546
62764,10751,14.170183
44833,878,13.106966
50365,35,5.208243
206953,99,1.64978
45993,18,1.338043
73872,18,6.771605
28715,53,2.243631
82327,10749,3.00927
74534,35,9.23046
41120,10402,0.835435
58287,36,0.49163
111037,10751,0.038223
77881,80,0.235518
91292,35,0.635191
109979,35,0.500427
73211,28,4.167899
40720,80,6.782478
60405,10402,14.129281
86455,99,0.00737
91356,99,2.728108
63310,18,4.666232
86727,10752,0.780497
84404,99,2.599768
74447,35,1.282498
18591,53,1.596275
86416,9648,0.044321
84660,18,0.429134
255772,18,0.051215
75802,10749,14.331454
39509,53,0.105417
88609,99,0.513932
84820,99,0.344463
31967,27,13.157995
45347,18,1.732076
53191,99,0.041164
54081,28,0.405492
37434,27,1.381287
86975,18,0.435052
48646,35,0.186005
56325,99,1.369933
319656,10751,0.000559
37467,53,0.459754
37329,10749,0.869231
72207,35,12.84554
194498,99,0.143995
19757,878,1.408341
85621,35,1.517652
61410,18,1.539813
74402,9648,1.252491
68752,18,0.542289
28891,53,12.239661
25154,35,6.236016
73336,53,0.506741
23281,53,0.521866
328918,37,0.001346
31223,10769,0.093773
83330,35,0.315696
70386,10752,4.422049
67660,10749,5.264551
77877,10749,7.740762
48008,18,0.594784
145878,37,0.512685
304375,18,1.037593
84569,10752,0.041185
242621,10402,0.966719
17347,18,2.065753
43373,18,0.54733
284694,18,0.193441
79042,36,0.977799
73563,10751,0.710603
72387,53,8.234382
106373,18,0.076776
28238,18,1.682371
89287,18,1.2922
105583,99,0.397825
253808,36,0.147723
106605,18,0.122458
91352,10749,0.62378
162284,18,0.304974
61361,18,0.550466
57119,35,2.664211
148371,18,0.370132
15135,35,5.644681
66125,10751,4.881643
88478,35,1.031792
25799,36,0.80794
62213,14,10.665859
13486,12,18.691187
84177,99,0.296487
58390,10769,0.483302
140781,27,0.062936
89326,53,3.432947
92000,53,4.456647
40161,10749,11.033977
77957,18,6.123723
63946,53,0.214552
82624,10769,0.904979
59835,10769,1.291609
92493,18,7.355123
50037,27,4.441525
47479,10402,0.216136
23683,53,0.545768
79934,18,2.587144
73963,27,3.619641
73881,18,4.169996
200157,16,1.79139
26815,10749,2.250426
103243,10749,1.982419
84496,53,0.478794
111188,18,0.274637
258253,35,0.073328
51823,80,2.761004
61979,18,6.28597
76493,35,7.446085
80169,99,1.179601
73517,10749,1.039086
73600,10769,0.000952
37497,18,0.308762
93084,53,3.388565
28500,16,1.556352
231763,99,0.002307
86850,99,0.395813
14400,53,7.663624
48620,18,2.045158
76011,10402,0.001358
22683,18,4.291857
110573,18,0.574287
362151,18,0.049706
288165,18,0.0375
97038,18,0.942627
167408,18,0.926626
41154,878,10.684385
58595,18,18.751554
140036,35,0.00363
109016,18,0.075713
118131,18,0.207515
86812,9648,5.209056
31559,53,0.987394
27646,27,3.537361
39401,10751,0.305672
25121,53,0.902673
77561,878,4.788492
93856,53,6.76513
78206,18,3.78207
80742,10749,0.496216
161460,35,1.103785
63773,18,0.057789
72197,35,10.271517
85546,18,1.678135
111839,10749,8.19882
26864,10769,0.887434
94363,18,6.21609
70981,9648,16.624854
111440,53,10.403371
44997,10749,0.041177
35691,53,4.008071
92591,18,5.875181
79990,18,1.875217
101288,18,0.110003
77084,18,1.065499
36334,18,2.020902
12645,53,4.163207
169747,99,0.943789
86555,35,5.735158
50077,36,0.727165
48392,35,1.600787
155953,18,0.661938
106020,80,0.691282
50647,35,9.295078
85293,18,0.744993
43598,18,1.528051
83666,10749,8.692433
45054,18,9.531143
72477,9648,6.093938
82825,18,3.174936
103269,28,6.247758
79382,18,2.512335
61296,18,0.398914
80151,53,3.454116
80389,18,6.195103
109554,10769,0.11709
26583,53,7.756334
50601,18,3.174512
45244,18,0.433497
49830,878,1.574947
13640,878,7.879229
44473,14,0.931283
37000,18,0.415622
54484,35,0.36028
60592,35,0.510589
109379,10749,0.193585
169652,18,0.033575
110650,27,0.372715
64836,99,0.28542
25564,53,1.12449
61125,80,1.27935
85435,35,6.116093
79995,10749,1.241076
12255,53,1.229626
83723,28,0.607337
49014,18,6.087109
68472,53,2.726267
72358,35,5.446745
72334,99,5.583996
201703,80,1.36737
84332,18,7.067494
80321,10751,13.829042
71326,27,0.594855
109018,35,0.082134
64456,18,0.979775
65421,10402,0.373656
43337,14,0.588972
68818,37,4.191928
84355,35,10.850569
20847,53,0.667468
48210,18,1.033872
39144,16,2.71067
39145,16,2.981616
22855,12,8.572867
55215,878,1.507249
56191,878,0.134957
48393,53,2.936334
66956,18,0.341223
46469,10749,0.695867
116776,16,1.60215
39100,16,6.223436
62177,14,15.876341
13313,10751,8.169404
63193,18,2.480436
379689,10402,0.001187
52462,53,1.854367
39101,16,4.955965
13761,10751,8.763892
86467,18,7.720692
76494,18,7.271503
81836,35,7.812646
212622,35,0.330446
72331,27,7.922636
3556,18,0.669692
42621,18,1.966696
89874,18,1.554905
44877,10749,5.805666
81115,10749,0.47148
68684,878,7.74967
27550,35,0.195066
92352,18,0.254885
173891,53,0.169677
18150,99,0.156058
96399,18,4.482331
40171,14,3.03345
34494,35,6.16374
86157,28,0.72925
154115,53,0.007472
80585,10749,12.558042
88005,878,6.947533
13042,10751,8.563861
13932,10751,5.588364
48747,10770,0.834238
13062,10751,5.137422
13933,10751,4.410709
44095,99,0.356735
28380,53,4.800728
72105,14,19.638605
100046,10749,3.403206
13927,16,6.058028
77930,35,8.732425
67619,99,0.618371
39103,16,5.46959
24752,12,5.425533
52639,878,0.881563
151168,99,0.242068
26974,14,0.435404
24729,18,0.617749
83770,18,7.323283
50590,18,4.62403
105795,99,0.00842
39104,16,4.854487
34433,10751,7.348249
76333,10769,1.959847
95516,80,6.402926
1930,14,31.102267
39105,16,5.229103
148811,99,0.249544
21506,53,2.800654
86985,53,1.636085
38728,10769,0.332499
42226,10749,0.175357
23823,53,12.257121
16624,18,1.061591
57800,10751,13.26958
84175,14,5.550496
46223,35,0.012313
173580,18,0.886807
61111,35,0.116528
98548,18,14.906621
86664,18,0.435303
71722,10769,0.082102
264393,10769,0.183668
131653,18,0.268068
200281,18,0.077334
99934,10749,0.008084
82525,53,13.248022
25913,12,5.697362
104997,10769,0.933202
155288,53,1.037843
16059,10749,0.183421
52311,18,1.961356
86980,35,1.159178
208988,10752,0.487489
57346,36,0.001921
66025,18,0.816803
105567,99,0.355876
11680,35,4.662353
5965,53,1.483815
31218,18,2.481581
13926,16,3.907112
40770,27,0.461786
75810,53,1.183015
59706,53,0.614139
13929,10751,4.768849
96534,10749,0.387594
103370,80,7.021866
32050,80,1.26698
62289,53,0.153852
80468,53,3.0645
51794,18,5.92925
53804,10769,0.77532
31680,10769,1.321239
83191,10770,2.044566
80035,35,13.276971
65997,35,0.398848
57215,18,0.383116
93676,35,1.678409
84165,35,4.68182
45945,10769,0.107973
50053,53,1.931324
183386,35,0.163415
44125,18,2.386729
43580,10751,0.451122
61015,99,0.114274
73567,53,6.452069
82877,99,0.078586
44251,16,6.12929
50388,878,9.849854
19575,35,1.886755
39106,16,4.252
39107,16,6.778755
55184,18,0.001247
148807,99,0.128261
14863,53,4.208273
86593,18,3.879808
72843,35,1.311545
78571,18,4.494016
43852,10752,0.798128
43858,18,0.074642
101325,18,7.854465
102431,10751,0.002841
16716,14,2.852665
52906,10749,1.260757
61539,10749,0.986182
13928,16,5.509405
13930,10751,11.209398
103332,18,7.692815
64635,53,16.42635
25048,10769,0.874819
73943,27,3.86712
55680,53,2.389617
75229,27,2.522415
22059,12,6.114738
65035,10749,1.056596
32171,878,1.406611
103747,35,12.807728
75446,99,0.111059
28465,53,4.461175
56909,35,4.00779
37545,99,0.106567
39108,878,5.264225
39323,16,3.959933
73335,10749,0.27922
34125,53,1.592755
8736,35,7.348332
16130,35,7.278823
109459,18,0.438129
320917,18,0.52322
35402,53,2.342446
80410,28,4.515396
51365,9648,2.223551
39324,12,3.781296
18095,14,3.643117
94570,10749,0.898166
76696,10749,3.649501
68143,9648,0.477524
102630,53,2.391192
122924,53,8.04066
18443,878,7.522408
155341,27,0.207064
38256,53,1.908312
58159,16,2.463865
49084,878,2.669195
81436,99,0.112265
105978,99,0.31064
94548,878,0.040567
100683,80,2.527832
59296,10749,4.060122
13676,16,0.415606
85593,35,0.587847
37724,53,20.309585
131997,80,0.071371
58383,18,1.00931
77287,18,0.00213
20106,35,3.065777
21145,35,2.999862
63988,10751,1.228287
77953,35,7.581463
116019,18,0.337731
85414,53,9.213358
82696,10749,7.255301
24410,80,6.242159
70872,878,0.280851
38202,12,0.413608
36996,28,0.585455
84327,99,3.589099
118984,18,1.720802
20499,53,4.421468
100910,10749,0.354851
45792,18,1.040278
8266,36,5.2678
314070,878,0.007987
51190,18,0.36802
50090,18,1.209968
77068,12,1.331937
46888,99,0.258838
49958,27,1.851557
50696,18,0.470183
133523,27,0.160269
43121,18,0.554417
133373,18,1.082036
71719,53,0.367793
79771,35,3.644134
34800,18,7.948485
21537,36,1.05692
68649,10769,0.716156
84383,99,12.903901
126420,14,0.152792
104241,10769,0.213784
93188,10749,2.023954
120271,99,0.240834
75595,18,9.920479
95506,18,0.57764
78263,10769,0.002152
38034,10769,6.374456
77174,35,10.425038
82650,10751,10.225555
40572,10769,1.018958
208579,27,0.000308
97088,18,0.128118
265579,18,0.396582
36859,53,1.738232
75680,35,0.466915
458428,35,0.005935
79224,53,7.030308
85836,18,7.898847
84203,35,3.375751
84184,10749,6.348565
121210,18,2.249619
109513,10749,7.148558
14196,18,2.061031
109584,18,7.305256
73846,35,6.993769
93934,18,1.125742
14128,14,8.002712
83384,18,1.897238
84289,10402,0.506961
76360,10770,1.775803
1556,18,3.502077
118624,18,2.374122
49526,53,5.654784
83539,10749,1.451473
101482,10749,1.671902
30785,27,1.789189
42152,18,1.351003
71864,10751,5.426921
82633,18,7.968423
57330,10769,0.678594
71668,35,5.615205
71725,18,0.552623
89691,53,8.950643
31074,10751,0.928528
84340,35,2.944038
26556,35,0.238029
202043,18,1.354621
216035,10770,0.991837
90061,99,0.101773
263946,9648,0.678719
84334,10402,6.245191
77883,53,7.286477
127521,80,7.293335
119698,12,11.736223
48034,18,7.594334
110491,36,0.009509
79694,53,7.683008
83540,10769,0.834786
376394,99,0.002983
263947,10770,1.573895
215999,10770,1.411324
134012,18,0.283025
83403,10749,0.594675
239368,99,0.095046
39369,35,1.019161
12677,53,7.856252
79034,18,0.004195
27349,37,1.569337
40629,10769,0.070858
67429,10769,0.222456
83660,99,2.84239
84174,10749,10.893224
83686,53,6.089971
84344,35,1.481425
53336,18,0.46871
35623,10769,0.375176
86785,18,0.542389
27146,10769,1.568747
114150,10749,11.03595
77948,53,11.112153
84281,10749,10.993583
46493,18,1.118328
112090,878,11.297363
85341,37,0.022989
37661,53,0.513753
89708,99,9.491177
67166,16,1.022445
59967,878,12.727269
84188,80,7.563444
122080,10769,0.223633
87428,35,8.923755
26505,10751,9.603484
15895,14,2.030024
28218,14,1.717162
97795,53,7.177295
70808,99,1.390327
81215,10749,0.163781
94108,18,0.982205
71827,10769,1.027005
149145,99,0.378577
126278,99,0.343475
84329,80,9.291494
122492,10402,0.332434
77461,35,3.809202
84169,99,2.643111
24421,53,1.504671
82510,35,1.180964
117408,10770,0.040738
61854,99,0.911482
96973,10751,6.662375
16640,35,0.149519
71679,878,0.948759
87825,10749,6.032041
88075,10749,0.540117
89455,10749,7.104451
157903,37,0.641859
43599,10749,0.26519
70090,36,0.416902
74103,35,0.108027
84347,99,0.45347
100529,35,4.296441
68722,18,8.074218
85339,37,0.109194
49049,878,12.1524
179251,18,0.345705
137145,53,7.427206
60599,53,5.808496
98369,35,1.891233
20069,18,8.663872
42399,35,1.736532
129535,10749,0.162319
84190,99,0.647258
78464,10769,2.955175
97933,10402,0.433572
106124,35,0.179625
53909,10769,0.690045
64454,18,0.814198
4822,10749,0.462062
55723,27,2.651419
67441,53,0.442612
48654,35,0.026354
19823,53,3.481648
112973,10749,0.538673
38091,10769,0.458272
122930,53,4.983025
128280,10769,1.054783
77016,53,7.45279
52432,37,0.025823
84348,27,7.820787
47059,99,0.191114
47462,35,1.311293
84892,10749,12.775679
103663,18,8.462801
103328,14,7.34241
111174,99,0.569051
115712,35,0.668137
52767,53,0.876263
91911,99,0.386717
102784,18,2.315249
88036,10402,2.24386
68663,10749,0.887398
51996,18,9.64235
75638,53,11.535478
81830,99,0.488689
82675,53,16.376482
82390,53,5.526878
101803,99,0.001021
83589,99,0.93568
38719,18,0.373596
76703,35,0.387779
97310,10402,0.149418
17165,12,3.611017
223195,99,0.794217
270372,9648,0.007123
148408,18,0.03688
255948,18,0.453058
128203,35,0.636526
88273,10749,8.168448
82505,53,8.513457
128564,35,1.862464
5422,27,1.420104
86703,878,7.198828
83670,18,0.119839
127700,35,0.010466
42203,18,8.830557
45397,10769,0.696557
126509,99,1.221216
77462,35,3.274786
85735,35,5.019821
91913,18,1.240464
83801,80,2.494324
79172,99,0.238258
64071,878,1.100509
168217,35,0.090534
86597,53,7.96508
110160,10749,8.59498
101731,18,5.900375
74830,35,0.459659
82096,18,0.631309
80271,10749,10.005198
64897,10749,0.584374
105348,18,0.459359
110146,18,4.920986
142585,18,0.372215
84342,99,6.328119
15936,18,6.961849
104306,18,0.947656
97365,10749,8.400049
124597,878,0.313494
42628,53,0.464229
124423,27,0.809741
81678,9648,0.247752
41996,10749,0.319581
103640,10749,1.196578
10089,27,2.789905
123359,53,2.540221
84577,27,2.254853
70667,36,7.83072
101267,10402,8.960713
130717,10402,0.031343
57230,27,1.536545
43687,18,0.219576
134738,10749,0.120345
71720,80,0.210451
135312,99,0.918802
170263,99,0.001636
197726,99,0.646182
76960,35,0.007064
53898,878,0.707226
77269,99,1.259725
112678,99,0.058409
170517,35,0.174993
110336,27,0.307271
262243,99,0.072941
537,18,1.078297
84180,18,1.081898
47405,10749,0.184769
90125,99,5.825337
62214,10751,10.296047
15004,27,6.353353
61372,10770,0.111362
151232,18,0.838046
161456,10769,0.227758
82507,9648,12.490637
288121,99,0.089356
197733,99,0.001202
92171,99,0.471943
13830,18,2.014035
64291,53,1.756658
38753,53,7.230431
102639,18,4.579336
76492,14,16.231945
207459,99,0.075297
110354,99,6.337857
69778,35,5.059544
196738,99,0.091934
283101,99,0.017007
288421,99,0.548066
16387,878,2.997399
97683,35,1.150293
33390,35,1.06717
33391,35,0.727814
39062,18,5.168379
109600,10749,0.04224
49971,10769,0.868401
40709,18,2.42363
48202,27,0.297889
71723,80,0.707129
34078,27,1.05475
30953,10402,0.699852
35253,16,1.265747
68734,53,14.238234
86838,80,9.643538
84317,18,3.705199
79697,35,8.328357
134371,9648,2.833747
109843,18,5.256712
84306,18,7.113542
40075,12,0.878669
39779,53,1.099834
86726,36,0.920233
116463,878,8.26942
38280,18,0.728412
