movie_id,company_id,revenue,budget
35038,13391,0,0
20811,39985,8096542,0
10852,2521,0,0
127916,60919,0,0
87504,39509,8887603,0
84305,10146,1576687,26350000
48599,1931,0,0
18725,7405,0,0
10620,32841,0,12000000
10616,51973,0,0
411432,44646,0,0
40004,6586,0,0
63481,1869,0,0
40722,69705,0,0
80717,86975,0,0
76609,4176,0,0
8941,65064,0,0
117629,16,116207,500000
76800,7988,0,0
147590,49986,0,0
138357,8411,0,0
65515,91146,0,0
127501,2320,2804874,4437508
97630,20344,132820716,40000000
97989,9171,0,0
84185,25845,1328467,0
125490,7799,0,2400000
160,11793,0,0
37653,5358,0,7500000
26656,5820,0,0
121147,28311,0,3000000
84636,10621,0,0
122336,2073,0,0
139567,46961,4636169,20000000
82654,491,116980662,35000000
16221,882,0,0
96648,21678,0,0
38414,16772,0,0
19099,15671,0,0
83186,6929,0,0
84354,24459,0,0
85542,6417,0,0
44560,14714,0,25000000
116979,52139,0,0
66722,5730,0,0
46280,21153,0,0
28733,14960,0,64000
84187,20848,0,0
27116,82532,0,0
77875,10254,0,35000000
43268,306,0,0
13471,48215,0,0
82687,6277,41863726,40000000
29722,16670,0,0
84333,71806,0,0
75780,21777,218340595,60000000
68718,308,425368238,100000000
89492,10105,88058786,35000000
99106,9259,0,0
41153,11472,0,0
42532,5409,0,0
70410,21151,0,0
64876,3790,0,0
44470,37357,0,2000000
94352,2787,34153101,0
80278,53491,180274123,42000000
86778,3065,0,0
82695,10163,441809770,61000000
39987,42120,0,0
114104,14380,0,0
87440,10774,22930,0
151870,12493,0,0
44732,19237,0,0
16315,3176,0,0
78550,33,0,0
30587,1538,0,0
128270,838,610792,20000000
121826,13151,59520298,11000000
139455,18950,14567,0
63517,3324,0,0
14419,2908,0,0
22752,6,0,0
66745,22658,0,56000
135390,78546,0,0
65904,2502,0,0
89593,6427,0,0
46159,5488,0,0
27597,306,0,0
38727,306,0,0
98232,17041,0,0
43767,94930,0,0
97051,23858,0,0
31551,14365,0,0
242378,6194,0,0
118683,10255,0,0
98932,42767,0,0
28751,10937,0,0
55952,40006,0,0
235271,35327,0,0
50177,7919,0,0
63171,15540,0,0
95511,13642,0,0
115400,56436,0,0
130736,1479,0,0
44244,39016,0,0
41592,12176,18144030,5773100
48490,22250,0,0
30252,5293,0,0
86819,6104,0,0
74726,10140,0,0
88042,48638,119772232,25000000
63147,19724,0,0
75761,3595,0,0
50081,7410,7732325,0
41487,14868,0,0
81899,51670,0,0
124067,10725,273747,0
134597,10285,6842058,0
86304,18818,0,0
85549,59275,0,0
237983,16060,0,0
27408,4677,0,0
20224,61371,0,0
106344,8403,0,0
94135,1314,0,0
77775,306,0,0
57307,5358,0,0
35436,22262,0,0
112304,23323,0,8000000
127533,10766,61700000,0
97605,5124,0,0
4412,12364,0,0
132654,306,0,0
98262,6,0,0
50021,6424,0,0
133694,29313,8138788,15000000
122044,22322,0,2000000
4910,1808,0,400000
20513,3827,0,0
169836,10869,0,0
71208,7546,0,500000
103516,5537,0,0
76421,3598,0,0
116613,22789,6294161,3730500
118628,3653,11620000,2840000
38010,27718,0,0
324173,2933,0,0
36257,2785,0,0
87531,8411,0,0
102699,35017,0,0
151826,24960,0,0
31022,81550,0,0
83215,18867,0,0
469172,19609,0,0
132923,12703,0,0
138376,8691,5750,0
4171,22378,0,0
48742,8595,0,0
115276,22789,0,0
74549,3291,0,0
44668,9329,0,0
76617,6644,47241945,20000000
135200,39329,0,0
82682,8057,105200903,60000000
22066,4038,0,0
46500,6086,0,0
87496,55063,19633027,0
98339,11877,2521,12000000
68812,10254,1969193,20000000
46953,44600,0,0
79528,76190,0,0
147538,63349,0,0
139038,10427,60141683,2500000
66193,25263,0,0
85533,51303,0,0
140668,11191,0,0
38138,46104,0,0
114994,21964,0,0
142061,9993,0,3500000
124167,18947,0,0
103740,35018,124919,0
115223,33,0,0
88557,33,0,0
53445,9349,0,0
100592,77601,0,0
102000,38424,0,0
135921,12840,0,0
41604,11468,0,0
33331,3166,0,0
31046,12014,0,0
30347,12014,0,0
26114,12014,0,0
106541,7447,0,0
43263,12014,0,0
59238,12014,0,0
110148,12014,0,0
79983,3769,0,54166
14078,2861,0,0
134673,2927,2293798,0
32168,7653,0,0
76640,435,0,30000000
132232,10678,146497771,15000000
15932,5123,0,0
145197,44640,444098,100000
152570,8411,0,0
66720,6857,0,0
91552,21546,0,0
100183,12977,0,3000000
458961,90755,0,0
84834,537,0,0
98357,25790,19701164,56000000
47713,40020,0,0
89501,89010,0,0
121872,41077,1005700,0
84336,37343,419953,6300000
53567,6615,0,0
114779,38396,0,0
52480,33,0,0
84839,14959,0,0
97353,4928,0,0
59197,1371,0,0
84290,54036,0,0
71768,441,0,0
68178,8050,0,0
84328,4319,0,0
70753,38097,0,0
53861,6623,0,0
77117,7036,48000000,3550000
94047,22152,0,25500000
85872,356,306724,0
47863,67646,0,0
54075,43388,0,0
26005,5923,0,0
43753,9165,0,0
121455,76032,0,0
87818,8891,32438988,6000000
118424,6068,0,0
24925,2623,0,1300000
100747,8232,0,0
156717,17008,0,6500000
124414,18370,0,0
81634,89823,0,0
160989,18367,0,0
119283,2902,46216641,35000000
91186,8250,2802459,0
118557,13880,0,0
117974,9349,61782,0
28830,20192,0,0
60304,11238,224803475,50000000
109520,12358,0,400000
44450,11788,0,0
39750,48189,0,0
91679,88152,0,0
129728,39407,0,0
109475,1765,0,0
146837,2953,0,0
19336,70472,0,0
24105,8797,0,0
74397,4630,0,0
91422,51719,0,0
51071,6896,0,0
76848,6181,0,0
87499,1645,2401510,6500000
144680,12069,0,0
42452,65909,0,0
50006,2669,0,0
50076,441,0,0
138574,94985,0,0
114962,13413,0,0
172003,12431,0,0
56919,15269,0,0
127864,78943,279735,0
93858,9020,0,0
127505,13231,14056,0
89750,17027,25000,900000
114562,13041,44689,0
281007,14623,0,0
57436,17516,0,1400000
39936,27383,0,0
58244,53497,8106475,60000000
162145,12906,0,0
18912,3552,0,0
33735,893,0,0
271504,5632,0,0
81446,12410,0,4000000
83890,65146,134634,0
121824,1632,0,0
70793,26569,0,0
45316,5571,0,0
34843,3324,0,0
110398,24459,2341226,0
90369,11843,0,0
150202,12026,0,0
13648,7220,0,0
40767,4,0,0
33786,5353,0,0
109421,10427,63372757,30000000
121598,89772,884100,0
147815,3118,0,7500000
109431,37362,173965010,35000000
87436,10485,21660,0
178806,4101,0,0
270002,38212,0,0
133121,14788,0,0
177155,26106,0,0
207655,27706,0,0
13946,51360,0,0
60011,719,0,0
127918,8047,0,0
124461,41077,0,0
121835,32232,0,0
167179,76035,0,1800000
136553,10996,0,0
119010,76866,0,0
17577,3338,0,10000000
46541,50963,0,13000000
59005,46412,0,0
233204,2418,0,0
98567,5649,0,48000000
127370,15283,1697294,0
109491,36390,60052138,60000000
115834,18312,0,0
64335,84864,0,0
44946,10339,0,0
47964,34397,304654182,92000000
103205,12744,0,0
37348,12014,0,0
107811,52337,48065672,13000000
36079,14599,0,0
44065,72152,0,0
130750,75169,0,0
112949,7295,97594140,28000000
85545,15066,911466,4000000
160220,28775,0,348164
123678,29064,444575,1000000
144465,3245,0,0
46226,418,0,0
56991,10913,0,0
53657,33,0,0
158262,37664,0,0
122857,23423,1402307,11500000
84330,70784,0,0
34061,11672,0,0
126122,3245,0,0
163845,31550,0,86
68179,7289,74597643,40000000
161187,41510,0,700000
44220,7480,0,0
58235,93185,0,200
61382,9024,0,0
60993,6882,0,0
132344,20313,11176469,3000000
89008,7400,366377,0
103161,30401,0,0
59912,12727,0,0
55204,6068,0,0
114478,29097,0,0
36096,79776,0,0
136080,5241,0,0
134411,14739,42930462,35000000
55167,38212,0,0
50275,29063,34664,0
205864,75332,0,0
145135,25673,25174316,3500000
133783,49069,0,0
130739,10847,2750275,300000
170657,22840,0,0
28090,80298,0,4000000
236035,11661,0,0
67556,34033,0,0
90228,14074,0,0
143796,2390,0,0
81005,9168,197687603,195000000
146203,5490,15179302,5000000
103162,62702,21350,0
86244,15300,0,0
53399,5030,0,0
129112,84790,1347747,0
59255,608,0,0
43650,3166,0,0
72559,19719,371876278,130000000
71325,14170,0,0
74052,81884,0,0
86825,9350,12077441,12000000
152259,22564,1034589,10000000
138906,17873,0,0
157117,48177,0,0
68728,16314,491868548,200000000
28485,4807,594947,0
102362,10339,18074539,0
49519,521,585178928,135000000
159412,5070,0,0
143946,5070,0,0
44158,12976,0,0
72841,6735,0,0
133183,11637,0,5000000
42455,4630,0,0
80709,9137,0,0
26883,4608,0,0
136403,13485,0,0
159414,5070,0,0
88812,8411,0,0
127372,47283,3346265,0
60534,16053,0,0
140443,11843,0,0
4868,5940,0,0
127962,27025,0,0
139948,23648,111300,225000
93394,10861,0,5000000
68443,1317,0,0
80890,4,0,0
89924,12354,0,0
29103,12354,0,0
95775,1653,0,0
101557,8411,0,0
440145,87892,0,0
89185,14987,0,0
35558,3213,0,0
81250,11072,0,0
140697,11193,0,260
117978,10969,0,4000000
150117,57778,28234657,0
124459,11176,27437881,30000000
122081,78780,31724284,5000000
81225,2744,0,0
144789,11736,11724119,5000000
40859,64335,0,0
72882,94029,0,0
40878,1764,0,0
41030,19584,0,0
158011,15465,68572378,13000000
117263,10254,161025640,70000000
148357,70274,0,0
109425,1988,0,0
107250,43671,0,0
130816,13914,0,0
134806,89425,0,0
84199,9118,0,0
167305,7775,0,0
119001,14024,0,0
30631,8411,0,0
20016,3695,0,0
55861,3608,0,0
25038,24093,0,0
146313,42002,0,0
179668,13673,0,0
46972,12,0,0
198146,6194,0,0
34496,23516,0,0
117923,23318,0,5000000
121875,7839,11879046,0
109416,9015,0,0
100814,2159,0,0
45562,3324,0,0
97367,22632,35485608,15000000
78215,73895,704,0
127867,13552,0,0
173153,7429,0,0
51249,11195,0,0
72710,13649,63327201,44000000
54328,91244,0,1000000
59419,66350,0,0
96404,18170,0,3000000
59441,10146,0,2000000
77880,8060,0,0
144340,10146,18000000,13000000
62878,3039,0,0
160660,6194,0,0
219302,33,0,0
17501,3653,0,7100000
18034,57801,0,0
34601,11658,0,0
60579,11946,4900000,3900000
5686,306,0,0
26547,688,0,0
18843,93605,0,0
28067,93157,0,0
19809,3679,0,0
75720,59289,0,0
158739,2828,0,0
127509,4319,0,0
63840,42189,0,0
136698,11840,0,0
55144,37014,0,500000
127544,12657,0,0
91694,14789,0,0
148034,15165,0,0
25516,82128,0,0
55663,71109,0,0
87090,13549,0,0
51355,5710,0,0
109428,7263,97542952,17000000
68727,9349,24261569,20000000
3146,1334,0,0
102524,67065,0,0
54093,70773,0,0
93828,9016,9747,8500000
128136,13916,45250,0
133698,7038,0,0
58483,76,0,0
173294,28917,0,0
81619,10978,0,0
40798,85690,0,0
85449,3921,0,0
57993,4,0,0
64875,6470,0,0
44895,36242,1404,1200000
25290,6881,0,0
3052,8411,0,0
412109,71848,0,0
75612,19648,286168572,120000000
100089,1311,0,0
92484,27392,0,0
171337,14016,0,0
59963,44811,432274,25000000
60281,656,587615,0
109410,6194,95020213,40000000
85510,44964,0,0
76809,955,0,0
117534,53105,0,0
24527,13905,0,0
60573,13582,0,0
43314,441,0,0
34269,8411,0,0
126250,235,10016934,5500000
103707,63964,0,0
32599,15151,0,0
110420,15664,0,0
62472,882,0,0
56419,5826,0,0
127517,11448,3428048,10000000
46451,6076,0,0
81623,77304,0,0
65646,67232,0,0
43023,10329,0,0
43113,882,0,0
4258,7405,78378744,20000000
102001,9209,0,0
13647,420,5300000,0
63686,420,3100000,0
78432,15619,0,0
92837,6194,0,0
134374,2609,86175291,25000000
74394,21549,0,3000000
29886,6194,0,0
31664,10330,0,0
169934,82346,0,0
15257,420,0,0
30675,13252,7000000,0
137563,19548,125,0
176124,3291,2861020,1200000
84204,51929,0,0
106021,48191,0,12000000
25693,36065,0,0
97767,6194,0,0
76589,9993,0,0
44865,35050,64076736,3860000
44692,5328,0,0
82106,8411,0,0
110830,1978,0,0
183015,4110,0,0
179179,11489,0,0
221656,8411,0,0
50787,39772,0,0
130804,93041,0,0
109414,16615,126041322,32000000
68721,420,1215439994,200000000
18089,65564,0,0
42603,12252,0,5000000
38453,5488,0,0
19688,52017,0,0
166076,9993,2915767,0
118636,1432,0,0
77234,22311,0,10000000
174321,66497,104810,0
179154,60108,0,6000000
91073,3618,4820000,6200000
23705,16791,0,0
57849,4,0,0
20181,23807,0,8000000
156306,9329,0,0
103731,10892,21587700,10000000
42587,8219,25,0
32100,14967,0,0
109669,9027,0,0
66209,5798,0,0
70057,7910,0,0
159011,11594,0,0
95755,68080,0,2000000
74257,5798,0,0
58954,5798,0,0
19156,5798,0,0
26693,9221,0,0
36917,4563,0,0
165739,22508,0,83000000
53101,6587,0,0
106849,5996,0,0
172631,35076,0,0
139463,3492,0,0
48254,371,0,0
106851,5996,0,0
53197,31117,0,0
45736,5798,0,0
149961,5798,0,0
64988,5798,0,0
14921,3000,0,0
94901,21608,3003,2500000
19568,40125,0,0
27699,9242,0,0
101297,9382,0,0
21522,3973,0,0
72525,20913,0,6000000
39889,13742,0,0
11119,8900,0,11000000
82501,11895,0,0
183171,6,0,0
64682,14604,351040419,105000000
26293,21597,0,0
100224,843,0,34000
124085,16843,0,0
61904,44598,0,0
8768,354,0,0
31560,306,0,0
31715,5158,0,0
54138,12536,467365246,190000000
72834,64128,0,0
208700,17392,0,0
118059,8411,0,3
166773,21684,0,0
278111,25724,0,3500000
60270,13788,0,0
39319,27722,0,0
116741,22213,44000000,58000000
23112,75405,0,0
48227,16814,0,30000
83664,8411,0,0
55576,12014,0,0
28258,21,0,0
39386,23256,0,0
42601,882,0,0
21862,810,0,0
149101,22071,0,0
155596,59118,0,0
149155,72468,0,0
37269,5452,0,0
458,2122,0,0
74460,84316,0,0
139933,58550,14752,0
128216,17027,0,0
16150,3152,0,0
27861,15406,0,0
97686,52082,0,0
38875,2219,0,0
156236,7396,10759874,0
168676,769,0,0
20803,5120,0,0
133082,10815,0,0
83900,7346,0,5000000
77987,19865,10337387,4800000
109439,3527,362000072,103000000
81576,55260,0,0
82992,48499,788679850,160000000
116711,11749,268426634,100000000
197467,26727,0,0
44357,19227,0,0
86282,82956,0,0
84038,1768,0,0
2077,930,0,0
54120,8151,0,0
152780,16804,10631747,11000000
44546,53822,0,500000
26146,12180,0,0
55657,6718,0,0
43357,11838,0,0
28424,14941,0,0
137182,24846,5475058,0
118931,40384,0,0
121725,5904,0,0
121986,88533,4069826,0
104755,21742,1165882,1500000
18146,8476,0,0
70757,7201,0,0
119675,7429,15600000,23000000
128873,13840,0,0
81534,41355,0,1500000
60152,37695,0,0
189650,441,0,0
86843,58679,0,0
123103,18148,58510,2000000
166666,5755,0,0
51856,7319,0,0
84302,10039,0,0
82700,12485,243843127,130000000
49343,12745,0,0
185291,12274,0,0
28271,9266,0,0
75656,23272,117698894,75000000
77805,10254,1585582,10000000
160758,12861,0,0
68297,3324,0,0
194121,3608,0,0
184125,23633,0,0
118737,21747,0,0
74513,24458,10759,10000000
103970,15886,0,0
38540,24648,0,0
85431,81496,0,0
32596,659,0,0
42714,6194,0,0
124227,14830,0,0
63212,753,0,0
40226,3618,0,0
176339,8102,0,0
63923,78242,0,0
133463,8822,1000000,500000
92620,39017,0,0
116811,24372,0,0
147773,14319,23198652,4600000
101998,66031,0,0
102331,26629,0,0
34977,8411,0,0
127884,17024,0,0
143567,10610,0,0
111083,11651,0,0
72660,28440,0,0
105526,39061,0,0
56500,2302,0,12000
50158,12036,0,0
49521,78685,662845518,225000000
53411,5109,0,0
156700,28286,0,0
87567,17049,21819348,35000000
128215,16568,0,0
121873,13025,717205,0
75945,10630,0,0
233805,7197,0,0
158015,18065,89328627,3000000
182499,23903,0,0
79201,1633,0,0
121677,72917,519535,0
174188,6573,0,0
40244,1314,0,0
52034,3033,0,0
159014,58637,0,1000000
105965,2,0,0
96936,41077,19145732,15000000
62211,3,743559607,200000000
192538,10393,641,0
160085,15194,0,0
104739,55217,0,0
35862,43640,0,0
39544,12657,0,0
96599,22475,0,0
68556,54960,0,0
80518,11596,7401480,0
201485,1632,0,750000
103620,10611,31081,6000000
120292,4096,0,0
108726,14528,0,0
68726,19751,407602906,180000000
177271,79557,0,0
152742,38592,19255873,13500000
141955,306,0,0
118998,19415,0,0
53928,59685,0,0
72190,23644,531865000,200000000
68724,31076,286140700,115000000
159004,34485,0,0
41586,6384,0,0
59584,306,0,0
126337,10985,0,2000000
38178,5231,0,0
39982,39961,0,0
159154,30133,602042,0
127373,16947,1066471,6000000
185562,16942,0,3774400
106049,13150,0,0
58293,1314,0,0
126277,24901,0,0
130358,12799,0,0
174772,19961,0,125687
67272,6416,0,0
179826,19643,0,27000000
180050,13662,0,0
101449,21199,0,0
42527,18876,0,0
120303,20974,0,0
83342,200,0,0
93456,6704,970761885,76000000
117251,34982,205366737,150000000
107985,10163,46089287,20000000
139329,78139,311,0
136418,1632,8352885,20000000
167726,11792,0,0
136795,22213,158674180,43000000
120555,4913,0,0
44646,21866,0,1850000
57201,37382,89289910,255000000
121936,7981,0,15000000
193878,3754,0,0
117377,3792,0,0
151085,36472,0,0
120892,21,0,0
124157,3491,83519699,0
81167,62702,0,0
77449,8028,0,0
109099,8997,0,30000000
29751,174,0,0
44909,12360,0,0
127872,17513,0,6075000
124071,3924,0,0
155055,3449,0,0
24935,52136,0,0
159117,15160,21833,0
24939,52136,0,0
45556,8632,0,5000000
159005,14914,0,0
136386,26000,0,0
141733,17457,0,0
43562,6194,0,0
359010,16466,0,0
26018,93492,0,0
20223,3928,0,0
19506,15270,0,0
57209,8549,0,100000
108209,28205,0,0
157386,41077,6854611,2500000
112200,40503,1065881,0
157375,22823,0,0
132064,21609,0,0
112198,22127,0,0
439056,86113,0,0
127846,235,0,0
193346,57264,0,0
159166,500,0,0
91063,15319,0,0
116340,2907,0,0
173210,8747,0,0
157115,25406,0,0
181649,1221,0,0
199327,15681,0,7000000
126523,5120,0,0
205321,22872,0,1000000
111969,65466,81071,0
30963,6194,0,0
24646,44438,0,0
5898,4527,0,2000000
157354,14639,17385830,0
116432,12062,0,0
247749,12062,0,0
132939,56442,0,0
206324,7356,25000000,4600000
206851,19142,0,0
29345,4527,858591,0
149085,26253,0,40000000
30183,6,0,0
49524,552,61648500,130000000
41180,83453,0,0
183011,11671,0,3500000
62441,10532,0,0
197602,4894,0,0
182127,2726,37884,0
199420,87396,0,5000000
77663,30815,39881,0
100287,118,0,0
77173,4579,0,0
179111,16853,32846,0
138843,31375,318000141,13000000
31122,90725,0,0
54320,21959,0,500000
51481,52010,0,0
178809,43808,0,16000000
79699,8190,0,2500000
172847,15710,0,0
39308,14159,0,0
43980,11460,0,0
5646,1943,0,0
209204,17980,0,0
103173,3964,0,0
87245,1825,0,0
77950,521,282570682,135000000
42871,441,0,0
173980,45959,0,0
76170,22213,415440673,120000000
191231,14336,0,250000
17303,16961,0,859314
159344,138,0,0
159138,22532,0,0
172533,18346,343341,0
159092,12622,0,2500000
146216,9993,0,84000000
59558,10485,0,0
177221,22633,0,0
19593,4608,0,0
47404,8411,0,0
180948,23924,0,0
120393,836,0,0
284231,93698,0,0
66753,875,0,0
46729,10853,0,1
115046,13361,0,0
62843,1931,0,0
117209,74880,0,0
144570,74862,0,2177870
165213,27133,0,0
188468,9329,0,0
79850,15197,0,0
192126,5388,0,10000000
160139,24277,0,7700000
117856,1371,0,0
27957,42712,13500000,2000000
173938,13438,0,0
138308,5039,0,0
136400,11030,131940411,61000000
125164,6670,0,0
238748,18325,0,0
74310,7266,0,0
151743,4053,208000000,2200000
168138,10031,0,0
157016,15616,0,0
85984,87978,0,0
89325,53303,0,0
160588,12966,99206215,18000000
153738,16538,0,0
179144,20420,8371085,12400000
31354,22777,0,0
28173,3052,0,0
109729,40799,56825,250000
26622,11371,0,0
77664,4016,402539,0
43167,8411,0,0
11144,29165,0,0
11614,80261,0,0
58447,15166,0,0
211587,60607,0,0
244447,6,0,0
22924,6,0,0
121831,30568,0,0
191619,12671,0,0
44796,13085,0,0
19154,4345,0,0
50277,21318,0,0
26450,66256,0,0
77645,10330,0,0
102234,6339,0,0
189242,16215,0,0
185574,15993,0,0
4548,22123,0,0
76285,22213,174578751,90000000
77931,24097,347434178,105000000
177699,13854,9800000,4000000
23535,4234,2459895,5200000
158743,49989,0,0
58218,9224,0,0
121791,26891,0,0
201676,7225,0,0
30143,10919,0,0
89345,17075,0,0
205985,6068,0,0
147276,6805,0,0
42502,19906,0,0
76544,22340,2054941,25000000
38120,3458,0,0
36089,3458,0,0
113148,12650,0,725000
44545,3458,0,0
21683,429,0,0
65291,4811,0,3500000
35919,3458,0,0
39027,4255,0,0
212994,79860,0,0
50346,4255,0,400000
61954,10399,0,0
138832,31073,269994119,37000000
157862,40515,0,0
39957,21471,0,0
109418,7431,246984278,80000000
212927,25423,0,0
110410,5632,0,0
18851,4,0,0
259808,3268,0,0
59859,5374,60700000,28000000
87421,23634,98337295,38000000
151960,6125,219788712,50000000
54266,3214,0,0
59589,306,0,0
155751,45725,0,0
59735,1531,136203,7000000
158999,18627,2063312,0
115348,36353,13785015,35000000
124091,1791,0,0
27003,441,0,0
149870,25634,117932401,30000000
24631,4340,0,0
26158,5328,0,0
198210,2527,0,0
204128,10507,0,0
115782,12075,35931410,12000000
215134,3318,0,0
123553,60747,90565421,60000000
113362,11280,0,0
47559,7495,0,0
154282,71042,35022,0
184020,11921,0,0
72968,15444,0,0
132363,18922,115922175,25000000
157360,80062,2963902,1000000
62755,83361,0,0
45109,93247,0,0
152748,14637,1031243,0
35895,15606,0,0
122906,14384,87100449,12000000
83114,17365,0,800
205022,2343,62000000,18000000
15440,3079,0,0
56937,3079,0,0
30689,3570,0,0
122088,22233,1775316,0
101179,12905,0,0
130055,8997,0,0
30061,4811,0,0
91690,6519,0,0
98568,11049,0,0
154019,15446,0,0
199373,31833,5496951,27220000
116764,6194,0,0
250155,79707,0,0
83899,15159,14347000,0
51166,44614,0,0
107239,46417,0,0
66148,44612,0,0
96252,8411,0,0
77123,306,0,0
107231,8411,0,0
83272,15808,0,0
242920,1925,0,0
136466,16449,0,175000
26971,14245,0,0
25756,4418,0,0
169209,47287,3639345,11000000
39005,12017,0,0
217038,16469,0,0
29231,38017,83,50
48319,43793,0,0
129432,3307,0,0
122372,33846,0,0
17886,78891,0,0
33028,8411,0,0
168496,16553,0,0
127651,23099,0,0
202495,15044,0,0
32389,12435,0,0
33196,12621,11301649,16000000
198342,42206,0,0
169758,16617,0,800000
16921,25134,0,15000000
218212,306,0,0
46525,82946,0,0
90785,86163,0,0
111190,22983,318982,16000000
37845,26878,0,0
79628,5705,0,0
50674,42272,0,0
136336,19688,0,0
174773,6,0,0
147129,21210,0,0
176734,8411,0,0
42244,46170,0,0
211729,15984,0,0
79950,8316,0,0
84338,10058,0,0
135812,68141,0,0
107355,1009,0,0
214091,35761,0,0
118293,14542,0,0
24789,4867,0,0
52017,4867,0,0
52021,4867,0,0
84058,4928,0,0
54768,16856,0,0
211954,58399,99067206,5500000
52022,1370,0,0
174334,57437,0,0
75465,3029,0,0
164558,34,0,10000000
53417,930,0,0
146223,10163,5750401,0
200236,2102,0,0
27711,15627,0,150000
146227,68550,10501938,18000000
158884,4748,0,100000
89623,21415,0,0
134756,4867,0,0
27651,4867,0,0
126321,58749,0,0
65114,1807,0,0
47913,21908,0,0
49802,14599,0,0
10432,73969,0,0
62648,10330,0,0
194126,32981,0,0
82932,74659,0,0
37463,6194,0,0
183825,6194,0,0
124429,11735,0,0
37183,10330,0,0
40231,15605,0,250000
17282,42643,0,0
218508,75225,0,0
49047,7470,716392705,105000000
57655,23597,0,5000000
207768,10399,809,0
212716,35846,7847000,11000000
104634,10050,0,0
28735,1950,0,0
103902,12022,0,0
146233,18208,122126687,46000000
164457,19177,15400000,22000000
156711,19375,2159041,4900000
91586,7263,0,5000000
96721,31922,90247624,38000000
112205,31824,36894225,30000000
169813,26995,1600000,0
121789,14580,0,0
30995,4918,0,0
85509,11142,0,0
27885,4725,0,0
38807,6,0,0
41349,4,0,0
106599,14901,0,0
133701,6908,0,0
34188,21162,0,0
158711,4433,0,0
12791,2704,0,0
156339,8411,0,0
129139,1557,3566225,1500000
219288,16659,0,0
74137,18572,43,0
119826,45366,0,0
36992,37040,0,0
43678,5109,0,0
136911,1885,0,25000000
27457,13969,0,0
108564,800,0,0
176238,5826,0,0
22731,7662,0,0
100544,4030,0,12000000
19458,3213,0,0
41347,4111,0,0
53407,5109,0,0
220714,3985,47000000,5500000
109417,3287,16549477,20000000
34937,85638,0,0
245950,18970,0,14000
39243,9195,0,0
114726,33,1659542,11000000
121676,2514,0,0
156708,25844,0,0
199615,18367,66559,0
71700,22921,0,0
47038,37437,0,1000000
136966,10569,0,0
85656,86628,0,0
81857,72643,0,0
221410,16789,0,0
75506,4928,0,0
134394,10339,0,0
23045,19584,0,0
53949,37,0,0
25666,4405,0,0
448538,88138,0,0
179109,78967,12247,0
129670,2570,17654912,12000000
45756,23011,0,0
2093,938,0,0
209263,43,25288872,0
138697,14578,0,6000000
133931,33805,0,20000000
28484,6194,0,0
41889,13121,0,0
23385,10583,0,0
128135,6154,0,0
157820,11199,0,0
193613,11486,7972967,18000000
51452,59127,0,0
27232,6089,0,0
157409,62281,0,0
132887,7429,0,0
70115,55979,0,0
216374,13894,0,5000000
118948,4395,0,0
249333,72025,0,0
175245,2749,0,0
25377,7956,0,0
68780,37732,0,0
55230,2015,0,0
128241,16265,0,0
256382,76002,0,0
60125,6863,0,0
24331,15102,14225876,0
33305,15103,0,0
103168,10569,0,0
172828,19761,19613,0
158445,1633,0,0
165904,80514,18000000,7100000
43727,52387,0,0
139725,12098,0,0
146238,10104,62616646,30000000
152584,38038,10165694,4300000
138202,3017,0,0
122089,9209,85154,0
51947,31267,0,0
128081,18956,0,0
188761,8294,0,0
210940,91360,0,0
192160,65624,0,0
167032,17009,0,5000000
97790,1370,0,0
196355,49930,0,0
37087,34990,0,0
102420,19187,0,0
1803,23461,0,3000000
161073,17223,0,0
65481,54179,0,0
209262,11448,653651,10000000
128089,24908,0,0
159008,25844,0,0
55884,9222,0,0
126560,71447,0,0
276123,60847,0,0
195450,93189,0,0
3149,1339,0,0
190754,58596,466088,1052753
49162,6292,0,0
34461,34127,0,2500000
109451,649,248384621,78000000
218381,34,0,1100000
86004,2934,0,8510000
78250,57488,0,0
53776,7166,0,0
10598,3641,0,3000000
208968,14282,0,0
100461,9255,0,0
109424,5,95000000,55000000
97397,6298,0,0
198287,18829,0,0
115442,10272,0,0
62996,8411,0,0
51985,66615,0,0
197926,7837,0,0
17025,6288,16136,0
75735,3991,0,0
55539,5093,0,0
106747,25608,15008161,12000000
85889,19640,9114264,5000000
91745,16310,1162635,0
38273,33,0,0
214100,284,0,0
10006,3563,0,0
64078,87008,0,0
273160,1765,0,0
175528,31835,22456509,8500000
115210,23460,95000,100000
107846,46961,122915111,50000000
64076,33,0,0
172782,3619,0,0
10085,23885,0,0
139651,12813,11384015,0
195423,14594,0,0
38093,5677,21520719,0
121317,157,0,0
133805,11581,82394288,30000000
86816,2595,0,0
162903,10039,8555008,28000000
173495,19175,0,0
29368,1221,0,0
74674,11672,0,3400000
109091,22213,71009334,25000000
56115,18382,0,0
82407,8261,0,0
34023,22457,0,0
81622,16864,0,0
43115,9266,0,0
113194,18758,0,0
166879,47261,7965,0
194516,8411,0,0
18167,25054,0,0
200390,1432,0,0
191502,14564,0,0
158752,48545,0,650
3160,1344,0,0
39468,622,0,8300000
39264,882,0,760000
29941,4056,0,0
35911,10330,0,0
36214,622,0,0
27207,88324,0,0
120771,43391,0,0
30478,71249,0,0
146015,11786,200406,0
39466,622,0,10300000
180688,24269,0,0
76203,10104,187000000,20000000
91311,79050,0,0
209406,12467,0,0
160118,13652,0,1104000
